Автор,Оценка,Продавец,Фото,Лайки,Дизлайки,Реакции,Рейтинг,Текст,Час,День,Месяц,Год,Наличие эмодзи,Количество_!,Длина_Текста,sentiment_anger,sentiment_enthusiasm,sentiment_fear,sentiment_happiness,sentiment_neutral,sentiment_sadness,skip,positive,negative,neutral,speech
0,5,1,0,0,0,0,0,"Все хорошо  Пришёл целый, комплект полный: плёнки для крепление на стекло, зарядка в прикуриватель, шнуры. Всё аккуратно запаковано, всё в заводских плёнках. Установил сам, без проблем. Шнуры довольно длинные. Работает отлично, снимает чётко даже в плохую погоду. При минусовой температуре за бортом, работает без проблем.",3,21,4,2023,0,0,4,False,False,False,False,True,False,0.06,0.21,0.14,0.57,0.01
1,5,1,0,2,0,2,2,"видеорегистратор очень понравился, настройка простая, все заработало сразу, быстро подключается к телефону через wi-fi. качество съёмки хорошее, также порадовала съёмка в ночное время. с задней камеры из-за тонировки стекла в ночное время не совсем чёткая запись. нет в целом регистратор понравился за эту цену",15,14,7,2022,0,0,4,False,False,False,True,False,False,0.08,0.2,0.1,0.47,0.01
0,5,1,1,0,0,0,0,"Соотношения цена качество, возможность записи с двух камер сразу, приложение и возможность парковочной записи Размер переднего относительно серии М Рекомендую, аналогов нету за тот же прайс",14,26,10,2023,0,0,2,False,False,False,False,True,False,0.03,0.1,0.12,0.74,0.01
1,5,1,0,0,0,0,0,"Очень хорошее качество картинки. Большой плюс, что паралельно снимает на двух камерах. Мальнькую камеру установил на заднее стекло даже номера различимы авто различимы. Есть возможность подключится по придожение и смотреть  записи в реальном времени Не нашел Советую всем. Соотношение цена - качество.",16,16,1,2024,0,0,4,False,False,False,False,True,False,0.02,0.23,0.21,0.52,0.01
1,5,1,0,0,0,0,0,Все есть в комплекте! Даже адаптер в прикуриватель!! А так сто баллов! Синхронизация с устройством очень удобная! Качество записи отличное Нет в комплекте флешки)) но это даже не минус и не стоит к этому придираться! Каждый выберет ту карту котлрая ему нужна Не совсем понял зачем нужны пленки в комплекте,17,27,2,2024,0,4,4,False,False,False,True,False,False,0.06,0.14,0.15,0.44,0.01
1,5,1,0,0,0,0,0,Очень красивый видео регистратор прекрасный внешний вид.очень завораживает Нет Купила свой первый видео регистратор он просто сказка.качество шикарное все упаковано очень аккуратно супер.Спасибо большое за такую цену .плюс получила скидку от Мегамаркет 750 рублей очень приятно .Спасибо за товар,11,24,11,2022,0,0,3,False,False,False,True,False,False,0.14,0.08,0.33,0.52,0.01
1,5,1,0,0,0,0,0,"2 камеры, компактность отсутствие парковочного кабеля купила мужу на подарок, очень доволен и рад. искала специально с камерой заднего вида, изображение хорошее, выглядет стильно и компактно(за зеркалом его не видно даже). огорчило только отсутствие парковочного кабеля, пришлось заказывать отдельно.",15,29,10,2023,0,0,4,False,False,False,True,False,False,0.11,0.12,0.1,0.66,0.0
1,5,1,1,0,0,0,0,"Задняя камера в комплекте не обнаружил Видеорегистратор понравился, своих денег стоит. Качество картинки отличное. Имейте в виду, что для работы в режиме парковки нужно докупать кабель.",7,30,1,2024,0,0,2,False,False,False,True,False,False,0.04,0.08,0.08,0.87,0.0
1,5,1,1,0,0,0,0,"Две камеры. Не обнаружено Хорошее качество видео даже в тёмное время суток, за эти деньги пожалуй лучшее. Есть вторая камера, можно приспособить на заднее стекло, либо в салон направить.",9,30,1,2024,0,0,2,False,False,False,False,True,False,0.11,0.16,0.21,0.41,0.01
1,5,1,2,0,0,0,0,"  Отличный регистратор, уже легендарный. Снимает хорошо, различимо. Ночная съёмка нормально. Вторая камера неплохо. Кабель тоже купил дополнительно. Производство 01.01.24.",13,24,2,2024,0,0,2,False,False,False,False,True,False,0.08,0.41,0.14,0.32,0.01
0,5,1,0,0,0,0,0,Оригинальный товар. В полной заводской упаковке. Цена с учетом кэшбэков по акции была существенно ниже аналогов с китайских маркетплейсов Пока все устраивает Оригинальный товар. В полной заводской упаковке. Цена с учетом кэшбэков по акции была существенно ниже аналогов с китайских маркетплейсов,20,14,6,2023,0,0,3,False,False,False,False,True,False,0.11,0.08,0.16,0.52,0.01
1,5,1,2,0,0,0,0,Отличное качество Нет Приобрел данный регистратор по акции. Уомплект порадовал. Все ляень хорошо упаковано. Установка не сложное. Все есть в комплекте. Рекомендую данную модель,20,14,1,2024,0,0,2,False,False,False,True,False,False,0.03,0.25,0.09,0.69,0.01
1,5,1,0,0,0,0,0,"  Давно знакомы с данной камерой. На предыдущую машину покупали такуж же, только без задней камеры, функционалом полностью устраивада, качество видео отличное. С покупкой новой машигы решили покупать такую же, чтобы не тратить воемя на выбор. Получилось очень выгодно, с камерой заднего вида по цене одного регистратора.",6,8,2,2024,0,0,4,False,False,False,False,True,False,0.1,0.08,0.21,0.48,0.05
1,4,1,3,0,0,0,0,"стильный невозможность регулировать гортзонтально качество изображения отличное, у задней посредственное, выглядит стильно, через приложение легко подключается, удобно",5,23,2,2023,0,0,2,False,False,False,False,True,False,0.06,0.09,0.31,0.6,0.0
1,5,1,0,0,0,0,0,"отличное качество видео, две камеры, удобство просмотра видео с телефона, огромный угол обзора по горизонтали, настройка вертикальности поворотом объектива нет отличный регистратор, купив дополнительный провод можно подключить напрямую к питанию без прикуривателя. качество картинки отличное.",6,7,1,2024,0,0,3,False,False,False,False,True,False,0.04,0.12,0.08,0.8,0.01
1,5,1,1,0,3,3,-3,"хорош собой,маленький,занимает мало места,задняя камера,цена с бонусами 6 рублей вышел,на телефон скачать приложение 70mai не обнаружил GPS,отдельно подкупать модуль спасибо за бонусы!!!",8,28,10,2022,0,3,2,False,False,False,False,True,False,0.06,0.28,0.09,0.57,0.0
1,5,1,0,0,0,0,0,"Цена, качество  Регистратор покупался по очень выгодной цене. Прочитав отзывы, изучив инструкции, было принято купить его. Качество что передней камеры, что задней хорошее. Есть множнчтво полезных функций, которых нет на многих регистраторах в этой ценовой категории. Товар пришел в целостности. Рекомендую",18,30,4,2023,0,0,4,False,False,False,False,True,False,0.06,0.15,0.07,0.62,0.01
1,5,1,0,0,0,0,0,"Две камеры, wi-fi Пока не выявлено Давно хотел поменять старый видеорегистратор, выбор пал на данную модель: наличие задней камеры неплохого качества (правда в дождь в заднюю камеру видно плохо из-за капель). Радует, что за такую цену можно купить видеорегистратор с таким качеством и функционалом",3,2,11,2023,0,0,3,False,False,False,True,False,False,0.11,0.14,0.28,0.45,0.01
1,5,1,2,0,0,0,0,"Цена , две камеры, качество пока не обнаружил покупаю уже второй видеорегистратор, топ за свои деньги , хорошее качество ночной съемки. не для все удобное крепление на стекло .",11,10,1,2024,0,0,2,False,False,False,False,True,False,0.15,0.03,0.31,0.69,0.0
1,5,1,0,0,1,1,-1,  Долго вибирала себе видерегистратор,16,5,10,2023,0,0,1,False,False,False,False,True,False,0.03,0.43,0.06,0.55,0.01
1,5,1,4,0,0,0,0,"Отличный регистратор Нет По случаю прикупил отличный регистратор на две камеры, снимает отлично. Очень компактен. Флеш карту поставил Адата все отлично работает.",14,18,1,2024,0,0,2,False,False,False,True,False,False,0.1,0.11,0.19,0.48,0.01
0,5,1,0,0,0,0,0,"хорошее качество съёмки Немного есть блики Испробовала  этот видеорегисратор  в деле, очень даже понравился. Передняя и задняя камера показали себе хорошо, немного есть блики, но это не страшно.  По установке: все просто, даже не пришлось использовать инструкцию, понятные кнопки управления.",18,8,4,2023,0,0,3,False,False,False,True,False,False,0.1,0.11,0.36,0.45,0.01
1,5,1,0,0,0,0,0,"2 камеры нет долго выбирал видеорегистратор и остановился на этом + это его модульность хочешь 1 камеру ставь хочешь 2, снимает и днем и ночью хорошо, если у вас проблемы со съёмкой то обратите внимание на флеш карту к ее классу и скоростям чтения и записи к ней по отзывам она привередлива",11,15,1,2024,0,0,3,False,False,False,False,True,False,0.11,0.06,0.17,0.46,0.02
0,5,1,0,0,0,0,0,"Хорошее качество изображения, сборка, комплектация, камера заднего вида, доступ с телефона пока не обнаружил Хорошее качество изображения, сборка, комплектация, камера заднего вида, доступ с телефона считаю очень удобное. С крепежом конечно не очень удобно, но один раз сделать и забыть",8,8,1,2024,0,0,3,False,False,False,True,False,False,0.06,0.12,0.24,0.63,0.01
1,5,1,0,0,0,0,0,"Использую более 2 лет, по впечатлениям: Нет Отличный регистратор, две камеры, хорошая защита от невнимательных водителей.",13,7,2,2024,0,0,2,False,False,False,False,True,False,0.06,0.29,0.16,0.06,0.17
0,5,1,0,0,0,0,0,"Качество. Удобства. Разрешения камеры Пока не обнаружены Достаточно известный бренд, оправдывает качество и стоимость. Качество изображения хорошее, все читаемо. У многих знакомых такой, всем нравятся. Очень удобно, что есть задняя камера. В настоящее время это необходимо) рекомендую!",12,13,3,2024,0,1,3,False,False,False,True,False,False,0.14,0.12,0.13,0.31,0.02
1,5,1,0,0,0,0,0,"Качество съёмки за эти деньги классное! Есть возможность выбрать качество,тем самым уменьшить размер файлов. Нет их. Мне кажется за эти деньги лучше нет,перед покупкой смотрите обзоры,на мой взгляд,лучше а400,так как у неё объектив крутится в разные стороны,а у этой модели вверх и вниз.",11,17,9,2023,0,1,3,False,False,False,False,True,False,0.11,0.18,0.12,0.44,0.01
1,5,1,0,0,0,0,0,"Чёткая картинка. Хорошо снимает и задняя камера. Ночью через тонировку вполне читаемые номера. Муторная установка и настройка регистратора через приложение. Следует 1 раз настроить, после чего регистратор только радует. Очень хороший, особенно если есть возможность купить с баллами",15,13,8,2023,0,0,3,False,False,False,True,False,False,0.03,0.4,0.1,0.43,0.0
1,5,1,0,0,0,0,0,"Стеклянные линзы в объективе, достаточно широкий угол обзора, хорошее качество ночной съёмки, возможность подключения второй камеры Это конечно не 4К и не 60 кадров в секунду, но цена соответствующая Отличный регистратор с качественной съёмкой в темное время и широким углом обзора.",6,21,1,2024,0,0,3,False,False,False,False,True,False,0.02,0.29,0.06,0.77,0.0
1,5,1,0,0,0,0,0,"Молодой человек оценил положительно. Буквально через 2 дня после установки на парковке в нас въехала машина. В дождь, ночью всё хорошо на камере видно.  Единственное, чтобы в случае необходимости в другую машину переставлять, установили регистратор на другое крепление, которое заказали на али",12,28,4,2024,0,0,3,False,False,False,False,True,False,0.15,0.12,0.09,0.45,0.01
1,5,1,0,0,0,0,0,Использую данный видеорегистратор Хайоми более полугода и нет никаких проблем. Очень удобный в управлении. Самостоятельно без помощи других установил в автомобиле ПЕЖО 3008. Минусов за время эксплуатации НЕ обнаружил. Лично я пока лучшего варианта видеорегистратора не обнаружил.,18,28,2,2023,0,0,3,False,False,False,False,True,False,0.1,0.11,0.22,0.6,0.0
1,5,1,0,0,0,0,0,"Хорошее качество записи, работает при очень низких температурах что удивительно для регистраторов. Удобный монтаж, заняло мин 15 неторопливой работы.  Очень достойный регистратор за свои деньги.",17,22,1,2023,0,0,2,False,False,False,True,False,False,0.08,0.07,0.48,0.39,0.01
1,5,1,0,0,0,0,0,"Очень хороший видеорегистратор! не обнаружил Покупал регистратор по совету знакомых и не прогадал. Очень хорошее устройство с задней камерой. Снимает в хорошем качестве, пишет на специальную карту купленную заранее объëм 64Гб. Подключается всë без проблем. К покупке рекомендую!",18,27,1,2024,0,2,3,False,False,False,False,True,False,0.09,0.12,0.33,0.18,0.03
1,4,1,0,0,0,0,0,"Изображение в целом норм, широкий угол. Неудобно по вайфаю подключаться (телефон теряет интернет), номеров не видно. Камера с широким углом обзора, видно много, но деталей нет. Т.е. не получится различить номера у впереди идущей машины в паре корпусов от тебя, а это всего 10-15 метров.",9,8,6,2024,0,0,3,False,False,False,False,True,False,0.03,0.69,0.11,0.19,0.02
1,5,1,0,0,0,0,0,"две камеры нет Видеорегистратор понравился, две камеры - передняя и задняя. Длинны кабеля хватает. Снимает хорошо. Есть wifi и удобное приложение для просмотра событий. Запускается вместе с двигателем, но с ним же вместе и отключается. Аварийные видео записывает в отдельную папку.",19,30,4,2023,0,0,3,False,False,False,True,False,False,0.06,0.08,0.11,0.64,0.01
1,5,1,0,0,0,0,0,"Хороший регистратор Нет кабеля для записи видео при выключенном двигателе Отличный регистратор, взяли с использованием промокода и бонусов, вышло за 3500. Очень довольны, единственный минус-нет кабеля для подключения в блок предохранителей для записи при выключенном двигателе",13,4,1,2024,0,0,3,False,False,False,True,False,False,0.02,0.14,0.12,0.83,0.0
0,5,1,0,0,0,0,0,"Экран, передача видео по вайфай Нет Качество съемки хорошее, угол обзора солидный, настроить так чтобы было видно всю картину перед капотом. Ночная съемка не особо впечатлила. Касаемо датчика удара, настроил в самый низкий уровень срабатывания, вообще не беспокоит. Рекомендую.",7,11,10,2023,0,0,3,False,False,False,False,True,False,0.19,0.43,0.25,0.14,0.0
1,5,1,0,0,0,0,0,"одни плюсы нет Рада покупке, хорошая вещь. Давно искала регистратор и по цене и по качеству подходящий. Читала много отзывов и выбрала эту модель. Полностью устраивает, 2 камеры, отличное качество видео в тёмное время суток и удобство пользования. Супер, что есть русский язык.",8,13,2,2024,0,0,3,False,False,False,False,True,False,0.09,0.05,0.14,0.8,0.0
1,5,1,0,0,0,0,0,"удобный,компактный,цена для своей цены их нет) ну что тут сказать, за свою цену данный аппарат  выполняет свои функции просто на ура. не нужна инструкция для выполнения команд каких либо. зашёл настроил, сел в автомобиль закрепил провел, все не каких проблем) рекомендую.",13,20,1,2023,0,0,3,False,False,False,True,False,False,0.17,0.07,0.18,0.67,0.0
1,5,1,0,0,0,0,0,Качество+Задняя камера+ Удобство просмотра в приложении. Чуствительност и нельзя одновременно смотреть две камеры. После установки и эксплуатации данного видеорегистратора появилась чувство защищённости от всяческих подстав на дороге. Отличный видеорегистратор.!,9,4,8,2022,0,1,3,False,True,False,False,False,False,0.05,0.16,0.07,0.73,0.01
0,5,1,0,0,0,0,0,"удобное подключение, легкость в управлении требуется докупать дом провод для всех функций регистратор просто огонь!!! четкое изображение, легкая настройка через телефон, связь с Jps и Wi-fi  не теряет",18,4,11,2023,0,3,3,False,False,False,False,True,False,0.05,0.26,0.11,0.26,0.01
1,5,1,0,0,0,0,0,"качество исполнения почти квадратное изображение две камеры это ультра полезная вещь, можно повесить одну на заднее стекло или направить её в салон, чтобы снимать происходящее.",14,2,9,2023,0,0,2,False,False,False,False,True,False,0.05,0.13,0.04,0.55,0.0
1,5,1,0,0,0,0,0,"качественная сборка пока не заметил хороший регистратор от известной компании, можно легко через приложение отправить видео на телефон, вторая камера в комплекте,но ещё не протянул ее. антистатическую пленку лучше клеить с мыльным раствором, чтобы не было пузырей",15,24,11,2023,0,0,3,False,False,False,False,True,False,0.14,0.04,0.29,0.62,0.0
1,5,1,0,0,0,0,0,Одни плюсы. Качество изображения обеих камер отличное. Не обнаружил Пользуюсь несколько месяцев. Единственное по началу повозился с настройками и приложением. Видео можно сохранять на телефон. Можно смотреть траекторию движения и километраж за выбранный период.,22,28,5,2022,0,0,3,False,False,False,False,True,False,0.07,0.14,0.15,0.54,0.0
1,5,1,0,0,0,0,0,"  Видеорегистратор 70MAI Dash Cam Pro Plus - отличное устройство для студента! Качественная запись видео, широкий угол обзора, удобное управление через приложение. Стабильно работает и помогает в случае ДТП. Легкий в установке и использовании, рекомендую для обеспечения безопасности на дороге.",20,15,2,2024,0,1,3,False,False,False,False,True,False,0.08,0.15,0.13,0.63,0.01
1,5,1,0,0,0,0,0,"Качество сьемки, прост в установке, комплект , в использовании. 2 месяца, пока все гуд . Греется очень , но работает без проблем. Нужно гуглить какие флешки использовать, не все норм работают. Отличный регистратор, заднюю камеру еще не ставил про нее ничего не скажу .",11,10,3,2024,0,0,3,False,False,False,True,False,False,0.04,0.29,0.05,0.33,0.0
1,5,1,0,0,0,0,0,"Две камеры Цена Давно хотел себе нормальный регистратор и выбор пал на этот. Он с двумя камерами что является хорошим плюсом, подключил к блоку предохранителей на октавии а7, камеру протянул назад сверху по потолку за резинкой двери. Всем устраивает, все работает",6,15,9,2023,0,0,3,False,False,False,False,True,False,0.04,0.2,0.11,0.69,0.01
1,5,1,0,0,0,0,0,"Отличный регистратор. Не выявил. Приобрел данную модель и не нарадуюсь) качество на высоте, звук, количество кадров все чотко) очень удобный интерфейс и приложение к вашему смартфону облегчает способ скачивания видео) Рекомендую. Еще очень жирная комплектация.",9,8,4,2024,0,0,3,False,False,False,True,False,False,0.03,0.68,0.03,0.22,0.01
1,5,1,5,0,0,0,0,Пришло все как указано на сайте Не выявил Давно присматривался и на распродаже купил. Цена впечатлила своей приемлимостью.,13,18,11,2022,0,0,2,False,False,False,False,True,False,0.06,0.11,0.1,0.59,0.01
1,5,1,0,0,0,0,0,"Функциональность, качество видеосъемки, соотношение цена-качество Не выявил Регистратор - огонь! За столь небольшие деньги вы получаете товар почти премиального уровня. По функционалу полный фарш, все работает, только нужно правильно подключить и настроить.",9,28,12,2022,0,1,3,False,False,False,False,True,False,0.05,0.15,0.12,0.62,0.01
1,5,1,0,0,0,0,0,"Две камеры, высокое качество записи, принимает карту памяти с большим объемом. Немного раздражает экран, по моему мнению, он лишний. Приличный видеорегистратор. Своих денег стоит. Снимает очень качественно и днем и ночью, что на переднюю, что на заднюю камеру.",5,7,12,2023,0,0,3,True,False,False,False,False,False,0.13,0.17,0.16,0.07,0.02
1,5,1,0,0,0,0,0,Очень неплохой регистратор. Две камеры. С учётом кэшбэка и бонусов вообще отлично Пока не выявлено Взял регистратор полслк того как увидел у товарища такой же. Качество картинки очень неплохое. Задняя камера тоже плюс. В спорных ситуациях может выручить.,11,22,12,2023,0,0,3,False,False,False,False,True,False,0.05,0.15,0.2,0.54,0.01
1,5,1,0,0,0,0,0,"Популярный бренд Не заметил Хороший видеорегистратор от очень известного бренда, качество материалов хорошее, упаковка была не повреждена, качество съёмки на высоте, крепление тоже удачное, надеюсь прослужит долгие годы, спасибо за качественный товар",7,21,12,2023,0,0,3,False,False,False,False,True,False,0.28,0.04,0.42,0.41,0.0
1,5,1,0,0,0,0,0,"Качество видео, адэкватная цена, простое и удобное меню Из-за жесткого крепления на лобовое стекло, камера поворачивается только вверх-вниз. Вторая камера могла бы цеплятся к регистратору через wi-fi, чтобы не заморачиваться с проводами. 70 mai хороший брэнд",13,21,3,2023,0,0,3,False,False,False,False,True,False,0.06,0.13,0.12,0.58,0.01
0,5,1,0,0,0,0,0,"цена с бонусами в комплекте нет кабеля для охраны на парковке пришло быстро, в красивой коробке ( на подарок самое то) . установил легко, с телефоном связался быстро , . лучше прочитать инструкцию до начала пользования. снимает хорошо, . Вообщем, я доволен .",9,6,4,2023,0,0,3,False,False,False,True,False,False,0.03,0.15,0.06,0.84,0.0
1,5,1,0,0,0,0,0,Самый адекватный регистратор в этой ценовой категории. Хорошее качаство картинки. Показывет скорость и место. Хотелось бы дешевле. Удобный регистратор.,9,19,12,2023,0,0,2,False,False,False,False,True,False,0.04,0.13,0.12,0.75,0.0
0,5,1,0,0,0,0,0,"Качество видео, удобство установки. 2 камеры, простое и понятное приложение. На данный момент не обнаружил Отличный видеорегистратор. Свои функции выполняет качественно, удобная настройка через приложение, возможность быстро скачать видео на телефон.",5,11,1,2024,0,0,3,False,False,False,False,True,False,0.07,0.52,0.26,0.12,0.02
1,5,1,1,0,0,0,0,Покупал полность за баллы Отчим обвинил меня в том что я буду следить за материю через регистратор))) это сильно Доволен регистраторами! Рекомендую!,7,5,2,2024,0,2,2,False,False,False,True,False,False,0.11,0.23,0.16,0.36,0.0
0,5,1,0,0,0,0,0,"Две камеры Нельзя полностью отключить звук Комментариев написано много, скажу, что с монтаже и прокладкой кабелей проблем не возникло. Снимает нормально. Для фиксации дорожной обстановки подходит идеально. 2 камеры это необходимость на данный момент.",7,5,1,2024,0,0,3,False,False,False,False,True,False,0.12,0.34,0.22,0.18,0.0
1,5,1,0,0,0,0,0,"комплект, лёгкость монтажа не выявлено пока повесили только переднюю камеру, все нравится! думаю со второй камерой проблем не будет, не ставили ещё, потому что потолок надо для этого скорее всего придется снимать. брали по совету ""бывалых"", очень хвалят",10,18,11,2023,0,1,3,False,False,False,False,True,False,0.06,0.12,0.14,0.62,0.03
1,5,1,1,0,0,0,0,"известный бренд, русский с коробки линзы стали хуже в отличие от предыдущих версий ( экономят) достойный аппарат, с промиком можно брать.",7,3,3,2024,0,0,2,True,False,False,False,False,False,0.05,0.04,0.34,0.71,0.02
0,5,1,0,0,0,0,0,"Отличное качество видео, удобство в установке и подключении Нет Отличный видеорегистратор, качество видео очень порадовало, установка в машине не заняла много времени, получилось легко и быстро разобраться, с подключением также проблем не возникло.",18,2,4,2024,0,0,3,False,False,False,True,False,False,0.0,0.95,0.01,0.13,0.0
0,5,1,0,0,0,0,0,"  Отличный регистратор, искал обязательно с двумя камерами, вторая нужна для салона. Ночью без освещения камера заднего вида салон плохо видит, пришлось взять другую именно салонную с инфракрасной подсветкой.",5,30,3,2023,0,0,3,False,False,False,False,True,False,0.05,0.17,0.12,0.52,0.02
1,5,1,0,0,0,0,0,"Есть экран, можно смотреть, что снимает. Очень ужобно, что есть приложение, где можно посмотреть все записи. Поставила карту на 64гб, все работет. Самое главное - не нужно чисть память. Регистратор удаляет старые для записи новых Нет Хороший регистратор",14,26,3,2023,0,0,3,False,False,False,False,True,False,0.07,0.44,0.22,0.19,0.0
1,5,1,0,0,0,0,0,"Хорошее качество съёмки, задняя камера тоже даёт хорошую картинку. Легко настраивается. Удобный крепёж. Скорее не минус, а так лично для меня неудобство: после каждой точки начинает говорить «включаю аварийную запись». Пока все вроде нормально с ним",18,19,1,2022,0,0,3,False,False,False,True,False,False,0.01,0.15,0.18,0.78,0.0
0,5,1,0,0,0,0,0,"  муж выбирал по обзорам.качеству видео конечно можно позавидовать,на другом регике даже близко такого нет.удобно,что не нужно вынимать флешку,чтобы скинуть запись,все в приложении сгружается автоматом.одно но,надо быть в машине и коннектится к регику через егот вайфай",6,21,10,2023,0,0,3,False,False,False,False,True,False,0.12,0.09,0.31,0.61,0.0
0,5,1,0,0,0,0,0,"Топовый рег Нет кабеля в комплекте для режима парковки Понятный,качественный,удобный,кабель подключения в комплекте длинный.Придётся только докупать кабель для режима парковки,если он вам нужен,ну и быстро снять-установить ввходит не так быстро",7,27,5,2024,0,0,3,False,False,False,False,True,False,0.05,0.29,0.13,0.55,0.0
1,5,1,0,0,0,0,0,Хорошее качество изображения. Встроенный GPS. Снимает одновременно переднюю и заднюю полусферу. При подключении задней камеры у передней камеры снижается разрешение видео. Отличный регистратор с двумя камерами и с высоким качеством ночной съёмки,6,21,1,2024,0,0,3,False,False,False,True,False,False,0.04,0.16,0.08,0.81,0.0
0,5,1,0,0,0,0,0,"маленький, удобный не нашли Пришёл быстро. спасибо продавцу. Настройки пару минут. Качество картинки нормальное. Есть аварийная запись, очень удобно. Есть  доступ с телефона, что очень удобно. Можно посмотреть видео не вытаскивая флешку каждый раз.",20,28,2,2024,0,0,3,False,False,False,False,True,False,0.05,0.26,0.1,0.35,0.01
1,5,1,2,0,0,0,0,"Хорошая картинка, управление на русском, вайфай Нет Из всей линейки регистраторов 70mai этот самый оптимальный по цене/качеству.",14,13,9,2023,0,0,2,False,False,False,False,True,False,0.17,0.5,0.23,0.1,0.01
1,4,1,0,0,0,0,0,"Возможность подключить заднюю камеру Нельзя делать фото на заднюю камеру Аппарат не плохой, но вот снимки можно делать только через приложение и только на переднюю камеру. Есть три режима громкости, но все они на одном уровне, очень громко пикает.",4,2,1,2022,0,0,3,False,False,False,False,True,False,0.08,0.28,0.14,0.26,0.02
0,5,1,0,0,0,0,0,"Цена, неплохое качество, компактный размер, задняя камера Автоматически не удаляются ложные аварийные видео, которые со временем занимают все место на карте памяти. Иногда отходит переходник из прикуривателя. Хороший бюджетный видеорегистратор",5,8,2,2024,0,0,3,False,False,False,False,True,False,0.07,0.22,0.29,0.35,0.0
1,5,1,0,0,0,0,0,"Качественная упаковка и сам товар Пока не обнаружил Регистратор еще не установил, но выглядит качественно, упаковка солидная, подойдет на подарок. В комплекте камера заднего вида, регистратор, инструкция на русском языке, провода для подключения",20,18,2,2024,0,0,3,False,False,False,False,True,False,0.13,0.05,0.34,0.58,0.0
0,5,1,3,0,0,0,0,"Красивый, качество видео хорошее, есть камера на заднее стекло Пока не обнаружены Хороший регистратор за свои деньги",13,27,3,2023,0,0,2,False,False,False,True,False,False,0.03,0.43,0.12,0.61,0.01
1,5,1,0,0,0,0,0,"  Отличный регистратор. Крепление, на мой взгляд, на любителя, так как обзор можно регулировать только вверх-вниз. Ну и электростатическая плёнка пару раз отрывалась от стекла вместе с регом после прогрева на солнце. Может быть придётся искать крепление на присоске",16,5,4,2024,0,0,3,False,False,False,False,True,False,0.04,0.28,0.19,0.42,0.01
1,5,1,0,0,0,0,0,"самая лучшая цена тут))) нет отличный регистратор, адекватная стоимость, класссная картинка, легкое управление регистратором даже при движении. даже задняя камера с отличным разрешением и углом обзора. рекомендую! а цена вас понятно обрадует)",17,15,3,2023,0,1,3,False,False,False,True,False,False,0.1,0.07,0.31,0.44,0.01
1,5,1,0,0,0,0,0,"Качество съемки, задняя камера  70mai давно зарекомендовала себя в очень хорошем свете. Регистратор отлично снимает как днем так и ночью. В комплекте есть задняя камера, если немного шарите в электрике, подключить будет её не сложно. Богатая комплектация.",9,23,1,2024,0,0,3,False,False,False,False,True,False,0.03,0.38,0.15,0.45,0.0
1,5,1,0,0,0,0,0,"Крепление в машине,незаметное для посторонних взглядов.Качество видеозаписи и фото.Ночная съемка хорошего уровня.Вполне приличная видеозапись с задне камеры! Хотелось бы внутренний аккумулятор большей емкости. Аппарат своих затрат стоит.",5,19,2,2023,0,1,3,False,True,False,False,False,False,0.12,0.37,0.19,0.1,0.02
1,5,1,2,0,0,0,0,  Товар был аккуратно упакован. Не поврежден . В заводской упаковке. Очень переживала за доставку . Но все супер. Подарила мужу на день рождения.,14,5,2,2024,0,0,2,False,False,False,False,True,False,0.03,0.24,0.04,0.74,0.0
1,5,1,0,0,0,0,0,"Хорошее качество видио, удобный просмотр через приложение на смартфоне Не очень удобное крепление задней камеры для машины куховом с скошенным стеклом аак у хейчбеков Всёнравится, только записывает без звука, может я просто не оазобрался",8,31,5,2024,0,0,3,False,False,False,True,False,False,0.07,0.49,0.03,0.38,0.01
1,4,1,0,0,0,0,0,"Качество, бренд. Наличие двух камер (перед/зад) Короткий провод задней камеры. На тигуан 2018года задняя камера еле еде достала, тянули посредине салона. На 5 метров подлинее бы сделали, чтобы спрятать провод и пустить его аккуратно в машине.",1,11,6,2024,0,0,3,False,False,False,False,True,False,0.15,0.11,0.43,0.36,0.0
1,4,1,0,0,1,1,-1,"  Хорошее качествр записи, легко разобраться с инструкцией и установкой. К видеорегистратору нужно докупить карту памяти. Слишком чуствительная, на кочках пытается записать ДТП. Видеорегистратор первый, особо сравнивать не с чем. В целом- пока все устраивает",16,24,12,2022,0,0,3,False,True,False,False,False,False,0.04,0.9,0.25,0.02,0.01
1,5,1,0,0,0,0,0,"Хорошее качество видео, возможность скачать видео сразу на телефон по wi-fi, в комплекте длинные провода, что дает возможность подключиться к любому месту в автомобиле, наличие задней камеры Не обнаружили Муж оценил подарок, все отлично.",16,23,2,2024,0,0,3,False,False,False,True,False,False,0.12,0.24,0.4,0.09,0.02
1,5,1,0,0,0,0,0,"Все супер)))) Нет Две камеры с одновременной записью с регулировкой положения только в вертикальной плоскости. Если ставить не по центру, то изменить положение нельзя, но это не критично. В целом аппарат достойный, многофункциональный.",8,19,8,2023,0,0,3,False,False,False,False,True,False,0.14,0.21,0.08,0.41,0.02
